Height_cm,Previous_Injury_Count,Knee_Strength_Score,Hamstring_Flexibility,Reaction_Time_ms,Balance_Test_Score,Sprint_Speed_10m_s,Agility_Score,Sleep_Hours_Per_Night,Stress_Level_Score,Nutrition_Quality_Score,Warmup_Routine_Adherence,Position_Goalkeeper,Position_Midfielder
169,0,87.02274068365364,88.11182766861336,214.9525417496069,86.35998148040376,6.299381578257282,80.05846476369028,8.55644860820631,43.49490495837325,61.47284247799391,0,False,False
180,0,78.17164338912131,85.19173026521798,249.1461290854782,88.07667233696247,6.100123229012777,89.4085659709678,7.524894368373983,55.686287772914206,68.79350524515422,0,True,False
181,2,79.4814272034125,70.70655230414498,281.98745571577354,75.76488624430196,5.8466140927408174,90.7023769098538,7.424533032436139,64.69054912154161,69.26894755344793,1,False,True
179,3,75.70595027144064,87.53031274646752,272.5776566172318,76.22860589093443,5.993836088441133,68.9801521144447,7.07569785458202,65.55077063986649,61.525016670057695,0,True,False
179,2,73.81598397560822,85.9545586055496,272.7386772175748,90.43378671318143,6.649792872540626,82.1722003543162,8.684318950286473,46.50752844827655,72.34409687998075,1,False,True
168,2,75.87828538558927,78.66322742417435,256.694887555215,77.253348280648,5.723332205145011,87.55948018277758,6.444062951052369,51.52956514754005,66.49253970429122,1,False,False
177,0,73.32499358451925,85.00050890340916,241.12166795173653,89.24252792352874,6.01093656750626,93.25637751760716,7.654945849227233,37.79948144641629,74.50691442098196,0,False,False
191,2,68.99094460900231,73.06174292292188,246.83442029843624,86.46404622213376,5.668280064481422,63.47122244294917,6.659136534747851,59.20436627396408,80.0967170143594,0,False,False
176,3,79.99901674016034,67.36003781159225,270.4046056843152,72.88213424791621,6.079398507147698,76.20589293165627,8.165576883315303,64.61091057648743,76.67293946959997,0,False,False
178,2,71.91341766727285,81.8826228496511,250.86539407800183,70.21250465127935,5.322753889652849,75.5352949346517,6.937243020470955,55.87004424797715,64.82840272746724,0,True,False
189,4,75.57932511846055,74.5777221955735,264.3226880704037,76.58360709591217,5.89954614646417,72.35848389553098,5.870595051402991,48.93005891451504,83.07305723571828,1,False,False
166,0,64.95776521741287,70.767731297398,247.5292650985372,81.78790598457915,5.8716083724780095,86.51984330994601,7.179649813368896,38.091891708488646,64.00666021184308,1,True,False
175,7,62.23284683804158,73.68862865945144,275.8788256624972,82.9218231750198,6.055701274617404,77.72111952048269,7.210501662561702,58.38861805517713,60.82855866537383,1,False,True
174,1,77.59425090363779,83.59997075265848,197.94027121524223,89.84288423677428,6.152261042653839,88.61336649424344,7.272921887297121,65.01681514453733,73.16184765843826,0,False,False
167,0,69.04013516625523,74.05805886045931,283.30130728599534,80.77542657259106,5.808418544981064,73.11134996328295,5.569497861350504,61.56267551350313,67.99384750294111,1,True,False
176,2,81.2761568829896,71.05143635616193,266.6015641676143,93.61675973651856,5.918011009848638,80.06343296322193,8.09778255271204,25.05187133679747,86.79096189996761,0,False,True
191,3,67.01919159821006,75.62450283094151,251.3479755139588,84.02755278951823,5.707505931017641,79.38556537288407,6.470780611390181,73.85667317461922,66.69274795949275,1,False,False
186,1,90.2396341447556,85.95075326128567,262.4456936831573,80.94089772603229,5.785057012703517,80.57857748415088,9.031112246604753,42.51557573497716,81.31273991369918,1,False,False
179,0,77.16328545131672,74.38421721494721,248.09833322302197,92.28737035317778,6.045074422639372,90.29136771247484,7.289393360393724,33.38694324639593,86.274927349331,1,False,False
180,0,77.78421115476472,74.56047132413877,276.1061611293246,87.55029084933716,5.104804503613346,91.58066584297114,8.178297607698502,45.90677999655368,86.1590387117038,1,False,False
175,4,61.62719164155939,79.84653843232434,265.0920832338769,87.95508154687049,6.125388935612058,77.33249723760093,7.302114609240396,67.12999450782928,77.9296957625456,0,False,False
179,1,75.0389792223753,71.81443894657066,275.4784529580933,82.51602547527878,5.7099422548120495,56.980716126809895,6.743225532450717,64.13718875567034,62.549122657925786,0,True,False
175,1,77.84337270730525,79.00042207120076,239.85026530403744,82.25846846008997,5.702175378631093,77.78447644261162,6.012523201774118,50.10022293825799,67.83593640589807,0,False,False
173,1,75.24388736285061,73.7828538014276,203.48678620230663,82.99298636810498,5.660035986519078,80.79904926224523,7.697998991303959,53.57876596493181,65.85592981566725,1,False,False
164,1,62.17442122922192,82.77327554124156,209.94908550154105,77.37151543897984,5.580869989881184,73.15616719158972,6.85315656293646,61.61314532187668,61.54287276187762,0,True,False
180,1,81.19988133577785,83.89048906378808,226.61658869711624,90.13265476239197,6.269669378934124,91.88896957824346,8.288461948331454,57.70783884468602,75.56009148889703,1,False,False
179,3,76.54408073185488,81.12190939330311,241.9957261617706,90.79739120349196,5.800200504133421,82.38376728910845,7.862146274551036,46.14866546789116,74.95658325544333,1,False,True
171,0,80.21669656482813,95.5708738241398,254.523699203749,89.41580117279292,6.233856853551935,70.60376443004132,7.968492257522554,59.2702023858672,59.066074436740045,1,False,False
174,0,78.79507018463198,90.49995705883832,265.3109764721366,91.12764993780212,6.449620532400156,76.4640659763921,8.166864624977295,38.64774019830276,83.61957499100566,1,True,False
182,1,73.13707040858947,79.8553105195919,226.9963311061425,88.40098626091415,6.208867920660838,76.958617861486,8.586620926303173,51.413279828463175,83.95564082837006,0,False,False
176,0,79.9485931922874,66.96887872843354,255.1195072166126,89.19220061735378,5.946002725876281,100.0,8.358605113469894,64.16735775659589,70.59528767822832,1,True,False
166,2,73.17237705449116,81.52401095497088,284.3963162232061,78.28055802530189,5.742552075994622,81.63307764371443,7.63278268657368,48.43275737954251,62.59892642501495,0,True,False
188,1,81.28438297938479,77.05999993182438,231.3581165077747,79.33419948420972,6.396018459243567,76.67325412436492,8.352665525216056,43.79360840280561,72.97433680204333,1,False,False
177,3,69.84982995941712,73.04101809946688,251.0071654719008,84.7351046491168,5.82799949492058,70.7140922981579,7.476175101593909,56.2426816927485,63.62115190543506,0,False,False
189,2,79.23610216100893,72.18176407656145,268.3041605155788,75.6853045647758,5.225373041580926,73.95557757676941,6.117912897498358,65.12552986698276,55.974668837618594,0,True,False
185,1,77.6029737125991,74.59484837388239,236.53273578844303,82.46850505836157,6.326800960677109,81.33509131145922,7.706734304103509,41.375977307333,72.50139278886277,0,False,False
175,3,72.3292240844239,90.81607630491204,232.60795935878448,87.46514566863586,5.922799877598885,79.09335287291738,8.200241970193439,47.31565919035327,64.0123854090405,1,False,False
183,0,77.82257978715143,74.78202176647727,225.77339592059835,87.97537385968084,6.114978066015422,75.19846060319365,7.497919288644832,41.12553327510902,83.98687658046015,1,False,True
163,3,67.81639513707621,63.64805914268164,270.2059164600867,81.0926022290768,4.862435363380129,71.34175314812762,8.0905763546967,45.30094694992086,60.14588224171637,0,False,True
170,5,84.45305023547753,90.5193421069339,268.0969571341109,82.89089173545615,5.843408253301585,88.9101732361423,7.043153991713928,58.11815018431494,69.93286422264148,0,False,False
173,1,61.589831952571394,85.32536190617603,214.20561388714444,76.10002000649428,6.107593029472228,77.73610373394895,8.643460609889773,56.618770130974326,80.42561123970447,1,False,True
180,3,73.02976228880897,66.51985531718525,250.4109098644073,92.8581369294239,5.800820880833231,87.40246927580932,6.483001884436167,74.0917119848684,72.22210144972021,1,True,False
172,0,84.05787665545512,77.81925127753816,264.65743085129174,89.75752100468458,6.335485877175866,91.223291729501,8.2589528721988,67.72626102194499,73.67620836296462,1,False,False
193,2,83.4794981158886,64.46682034575491,216.65631167992257,80.68466118066753,5.690392965726796,78.67853669165552,8.197868014348547,61.60761009191927,71.61585643012933,1,False,True
177,0,72.80563534502718,85.16026876154937,247.14916280544605,81.09896090096609,5.905047342410034,62.37975513021124,7.588128764207358,40.26949049358041,72.86709544866807,1,False,False
174,3,75.57221244560351,67.67025377315589,234.21735467954397,75.33176059971188,6.282314638917798,85.55495556841365,8.544340089710728,63.16532101164189,82.30658246824402,1,False,True
173,5,74.67350775221078,70.50728055400451,240.29959449094065,82.73463491617626,5.688407570984491,67.1207560710406,7.646233480803684,68.27459360594072,71.21596081663213,1,False,True
172,0,66.75007926663389,86.14345192569874,198.54418201764517,82.07415259162605,5.945677796394563,80.12321753147735,7.572825550347483,54.33929109402459,89.03878174684024,0,False,False
174,0,82.4597543247455,84.02345808248516,244.721695898819,86.69043087993632,6.888063187178324,85.58527487821554,6.243758631810409,54.383893005016816,52.1975504880493,1,True,False
176,3,65.81320414586462,72.46501683022987,270.44493128816595,82.62892205417985,5.8002294195344986,82.72362249947997,7.655200609834804,66.92000666778361,69.12755043627644,0,False,False
184,0,69.316085275657,86.04100565278782,211.8809358230476,93.5760150937448,5.898017800456286,77.155870911452,8.005445772482004,45.66572420606624,87.88951013507545,0,False,True
