Height_cm,Previous_Injury_Count,Knee_Strength_Score,Hamstring_Flexibility,Reaction_Time_ms,Balance_Test_Score,Sprint_Speed_10m_s,Agility_Score,Sleep_Hours_Per_Night,Stress_Level_Score,Nutrition_Quality_Score,Warmup_Routine_Adherence,Position_Goalkeeper,Position_Midfielder
185.0,2.0,74.91926809310223,83.88347296517436,242.53417376943088,88.39669282693421,5.779315926342685,85.05483704662493,7.580099191867263,58.44892934419987,78.86301399910694,1.0,False,False
174.0,1.0,77.82921407534569,86.28137328354505,225.23295990684224,97.29095399694418,6.089644976887301,94.05128703320024,8.248706633919799,61.23912933637675,74.25840047677352,1.0,False,False
177.0,1.0,77.17429723009077,91.11924379862738,243.54948950037107,93.00405856523746,6.2798779596703564,85.5143116826389,7.307287611005179,56.89198998924829,67.83420209917304,0.0,False,True
173.0,3.0,77.52690874800898,85.78170696819683,265.9918761030297,85.13981187116781,5.960085817609859,68.78047007775305,6.918495799614393,56.3260509983053,72.42782969390129,1.0,False,False
181.0,1.0,64.0631660848052,83.90278458477074,226.06874258546577,75.11591804762425,6.073404256249655,95.00948311184578,7.23117483622659,45.59864740159253,74.39806152099956,1.0,False,True
181.0,1.0,83.73065208479423,86.95764483920661,276.1475780529211,84.61862966392363,5.836883972371965,71.92921769319898,8.127796298217197,56.04060070989182,79.62384768672884,1.0,False,False
193.0,2.0,71.25575079316133,70.28846867192527,245.7278643167264,72.0815053326136,5.949371156542131,73.20814432393671,5.185311466515881,55.7160340775447,76.58036714351525,0.0,False,False
170.0,2.0,72.6344422606009,82.54168794778663,250.57924940551652,87.29407824138767,5.796269352614358,94.4189869374685,8.983737193266625,49.36803674229354,81.05667689014356,1.0,False,True
185.0,2.0,82.02526795594117,84.72562460591458,218.4652196063333,88.83831803315726,6.138363407253059,83.67539728072165,7.4840594655159345,55.78186039278166,97.67397698469952,0.0,True,False
174.0,2.0,66.42638955506114,78.28332107881224,295.5218703260196,77.67588825943727,5.480466460668518,69.29924815022467,8.133492953717273,72.75133942622095,53.799611782240845,1.0,False,True
174.0,1.0,75.25175122792982,84.14426508683708,225.85182996037835,95.04450910190148,5.736856669174216,82.23757267259771,7.822151090772484,44.416623277155374,76.44875457672272,1.0,False,False
169.0,2.0,81.12554463061728,74.0531387142119,269.8271233331463,86.56319344048123,5.565390240783174,75.03434226118566,5.607146407679067,52.9673535440746,74.26554463959167,0.0,False,True
172.0,1.0,70.56092473669898,66.97287110118721,258.57155708995384,78.66943306868184,5.892218510195504,74.82122389402925,6.758845787014126,46.73600361553753,57.781613904047056,0.0,False,False
172.0,1.0,72.05953782116033,72.52717012011438,274.2588613506722,80.0558167183424,6.002919223934844,73.17914594470157,7.801458227522914,47.2429925779101,66.54187013698838,1.0,False,False
177.0,1.0,73.67010374042705,74.20887038207674,230.09440430669244,88.17000046104978,5.987983379203588,82.5890780932223,8.650548751687753,33.96209814997157,86.68080626330926,0.0,False,False
183.0,1.0,84.75083141988937,82.11408181441524,269.3228566094591,95.09397391615444,5.88650224222534,81.84057331150748,8.332688687017221,33.3494977969125,72.69902446088645,1.0,True,False
179.0,1.0,72.03892088129203,82.56398834303488,282.3726328535566,80.0312224164841,5.641204406364529,65.36658184185636,6.092032612257539,58.28798259367314,74.11637319830639,1.0,False,False
193.0,0.0,71.30426834875861,72.4483888498528,228.218740883622,77.98054483321748,6.616424432384993,70.56187558688808,7.574820964009107,51.72004133296067,79.1266188141131,1.0,True,False
176.0,1.0,81.47352045197084,75.91766927061778,232.1972594301096,88.05367618240736,5.885595973321784,66.4944391356113,6.293925721554063,40.57099071603346,75.05166778074855,0.0,False,True
184.0,2.0,76.39708719192352,80.38533382976033,214.9528098335782,93.86825874389176,6.6175489966759,95.13832746601382,8.17467816279294,36.91535350368412,73.06110883864618,1.0,False,False
178.0,2.0,71.582673408328,68.05338833669296,267.79076449667485,82.61556854385071,5.883726783236559,67.44430562464103,7.727612196360053,66.08485677273127,71.24842778349947,0.0,False,False
177.0,0.0,74.70646818467327,73.60510556034518,258.1839749596326,78.10244520294118,5.760925758418762,71.50540669503583,7.153457651956233,48.914579656527216,63.32277821301333,0.0,True,False
185.0,2.0,72.46256784718929,84.29595660397462,229.9305896776777,82.38638917287366,6.009650380329255,81.79885671915453,6.498135947370917,54.663571134666384,66.15981930528106,1.0,False,False
179.0,2.0,82.96941172773677,91.59026056315604,260.5063212603552,78.45616279428536,6.226088648220476,70.50560494081545,8.533137843595643,56.45047321404647,81.73370868712179,1.0,False,False
178.0,0.0,75.48076574741131,94.66172491502914,277.2141819210616,79.91923535018329,6.056574124290192,82.93141888659595,7.310856589516552,50.29355968358814,87.62453929919116,0.0,False,False
172.0,3.5,70.28692611151136,66.97818342192222,286.04869421225453,79.59914377287254,5.7473912374208265,81.43113867576344,7.807405942673396,51.75140959138217,73.10066060399122,0.0,False,False
177.0,1.0,72.90475189603738,84.2034983848916,213.86187391020687,86.4968691838377,5.900808901857428,86.52259031212706,8.220292401341052,53.31557198667627,53.7882597858075,1.0,False,False
182.0,1.0,75.70324999512148,70.69274502249922,265.032759074096,76.18668595782013,5.958017002798885,71.47724509246788,6.847412377343147,48.366684240150974,68.3353402602532,0.0,False,False
175.0,3.0,70.83132952597434,80.96987388294322,219.9760498503513,79.04610524777678,5.983308419096337,81.45315681565476,7.477355791830329,64.64338258100992,77.74395774968647,0.0,False,False
189.0,1.0,69.87132776980995,80.40445741937523,229.2670001583414,83.48487212102899,5.092571752209732,71.27113566057346,6.663832415000447,58.45659421615105,84.5568944153893,0.0,False,False
191.0,1.0,82.38648984979194,85.85062650919575,242.13863805776495,88.69259204483245,6.172689531449814,86.88459392322102,8.75457257684128,53.17269601289855,86.95225457560888,1.0,False,False
177.0,2.0,79.8338439316744,73.14070712040018,225.26053300078843,85.84402201049097,6.136257860840026,82.08758300209985,8.030786881721486,58.72224731298158,65.11148671302288,1.0,False,True
185.0,3.5,74.21760385286396,69.4722925255684,226.79482381187256,77.06295990740949,5.44628213302616,62.20472660634383,5.658536728285834,69.8977257751729,63.56577218857861,1.0,True,False
180.0,2.0,71.73688123160994,76.64367231525803,300.4160477790528,76.62311808337648,5.649527523920709,88.00869667817578,8.849488189648685,52.55615745303012,60.88572949315393,0.0,False,False
185.0,0.0,72.98453210261953,86.88697695572004,237.956372315402,98.07746714347488,5.557830327201836,70.16438701132657,8.434400358461515,62.98387532351159,71.51270394618264,0.0,True,False
180.0,3.0,68.19144275257545,83.6224962646509,228.6960499162047,75.27497399521614,5.430937058633898,74.88972561836637,8.095400314098137,58.05956051907106,72.28501545197953,0.0,True,False
183.0,1.0,66.86892476516876,76.87123942900313,270.75865810591114,87.60287877978783,6.106925505554079,68.17469701397941,7.717783524316717,61.68830201719732,54.36056611607301,1.0,False,False
195.5,1.0,81.07201645870542,77.80850336611239,271.47675269307587,79.62970235796288,6.129463564807296,76.37977553574095,7.587498954431079,40.87759091259485,82.13508093031142,0.0,True,False
165.0,1.0,83.06530367629551,92.348662406783,256.77780951854925,76.22507760551157,6.133860515726416,77.55517022539485,7.543694273429746,55.76457227037776,64.98838247974248,1.0,False,False
163.0,1.0,66.30235422687487,76.82585809995652,251.56387838052575,89.0610541827147,5.659832175824096,75.9001216050819,8.455116761011022,59.673611215692006,71.71197961758753,1.0,False,False
159.5,1.0,70.53884667570532,72.23619742143275,289.56264391498377,89.05723671548499,5.805787645270692,76.65654487349003,6.91000899346571,57.469218525214046,50.0,1.0,False,False
179.0,2.0,75.30586128176958,68.65167329514311,288.1106009324478,89.49949938694417,5.917313099886066,74.0919557828602,6.615856564556248,44.2722542030941,81.00171364781455,1.0,False,False
180.0,1.0,73.90165919765258,86.45027923322881,228.56750659860128,98.33229185173118,6.069766596519106,63.78004183404765,6.948936957267357,49.5626867769242,72.79934989372198,1.0,False,False
171.0,3.5,79.63090501625908,78.21350971087114,303.3002947555598,83.72894924535743,6.516905788263513,77.4529843067783,6.977779373623073,62.01452819895562,78.65510109061249,1.0,False,False
162.0,1.0,66.73475228774385,78.78108740445101,269.1444753049495,78.0837697373575,6.245306833498896,83.65973484879882,7.300053003924122,54.65179433918867,65.70024302011116,1.0,False,False
176.0,1.0,84.41953919498536,72.29523308491166,235.15957117774127,88.88390204490878,5.912115575611247,87.39167410537789,8.384420183671704,45.90204145762559,91.9487834079458,0.0,True,False
179.0,1.0,68.78627802214463,76.35205247634845,259.57985279746725,80.76423473458065,5.8484093416988046,72.90184346447046,6.803515895649316,75.64632757856612,85.16404195175323,0.0,True,False
187.0,2.0,83.89399102709383,73.86114367130327,249.1910593063573,80.1968315279409,5.322044054479891,78.41113758238379,7.371530619166094,65.18229266286976,79.38316387169624,0.0,False,False
163.0,1.0,77.7524150682144,97.78900842661247,245.5887818142734,91.5628505492442,5.727376244158022,84.61723347959068,6.748621979915934,61.92387477731943,75.38762277701093,1.0,False,True
179.0,1.0,78.408668957692,82.58923687407434,227.46123764910772,84.51196660851753,6.799185127181413,82.11150480436413,8.933353046567214,44.49204841982333,88.39502604176029,0.0,False,False
176.0,2.0,74.1866216261958,74.44745253994938,240.94798952860825,81.38047687895809,5.724286812620004,74.07038665427113,6.5180951946529895,46.0864363813994,85.46712514379045,0.0,True,False
175.0,1.0,77.98082265089295,93.5693132652001,216.28599476506827,75.10810041537557,6.5442329342082255,78.68864093305648,8.079080542898133,39.98948433119863,82.08517753063234,1.0,False,False
180.0,3.5,69.6966562577474,82.3390144222902,204.9148163409248,73.98844374910473,5.839789123323721,75.69066549434953,6.053145441405189,67.0624306953551,67.81582694836389,1.0,False,False
169.0,3.0,71.27774264911409,83.5944353558114,195.59020654670405,90.7835412472446,5.468012978226108,72.98177068198649,7.501741809898437,50.77527852697842,76.16567242494486,0.0,False,False
173.0,1.0,77.12767622997413,70.40097370590466,264.18149503135453,80.55553668290476,5.860876306486409,78.77916407613317,5.480118079566852,50.86522210419256,66.28411476323907,1.0,False,False
175.0,3.5,69.79453464599726,76.5045607676781,306.33564687805216,87.11297607716281,5.597231187918561,78.61288069052573,7.754051220967838,60.77972773685474,65.67455640887088,1.0,False,False
170.0,0.0,81.22631391709695,79.02251191773834,241.97164674262532,91.0036381031088,5.859362161275336,84.0203051413974,7.6137311551152305,44.81483533511105,77.37017423729,1.0,False,True
172.0,3.5,60.90364533611678,72.74939879922866,247.0671015752096,84.25269827994946,5.80472261311852,69.15254153123757,8.108032105618339,54.475188095198455,59.68888672596373,0.0,True,False
179.0,3.5,66.46642745966994,75.21760020370566,268.50253921726664,76.4964050409158,5.916602590053077,77.69740775373926,6.480558959322282,61.836266210788686,68.29638480850275,0.0,False,True
164.0,2.0,68.23454262560772,80.44703002880932,237.5126255782163,72.80042971913174,5.617451869443806,85.6414834024458,6.438415615111418,51.43061923121456,69.89424215315339,1.0,True,False
175.0,1.0,71.08233065804356,76.69962811877765,244.0719687481549,82.20368844227231,6.062789317624945,60.467521264419645,7.568816630671874,52.94693413043576,69.70947185082363,1.0,False,False
176.0,2.0,82.80746484307708,84.32881737925996,242.36708134938397,98.13232640157568,5.893854637387733,82.57512340668487,6.719401502734208,68.39049225933212,90.98526530723848,1.0,True,False
181.0,2.0,71.2229269872337,74.33621825231884,237.82778104215828,79.1922010081538,5.735034099746418,76.87027419861884,6.8623146406752245,36.74345358326416,58.331314403932645,0.0,False,False
179.0,0.0,67.60542235111447,70.66366575667283,296.7064427237464,78.72633313205847,5.823066016740494,75.99762317562997,6.465867064212662,65.97029036861065,64.60270165456767,1.0,False,True
177.0,0.0,77.96992608567925,78.75252916424883,265.2872015931086,94.41352959126348,6.12775493534344,71.88312521128587,8.377722304033002,49.39217476105493,73.00800370185586,1.0,False,False
170.0,1.0,69.71527630364265,86.45457290644931,203.48667466576825,81.73862772343313,6.226923833160901,80.25148091450438,7.202005847154191,38.73438124529033,79.77262779841384,0.0,False,False
176.0,1.0,77.29909636231693,90.71770768034678,252.2855228268264,77.4911308272674,6.131584442978158,92.89672931526236,7.733959841795603,55.34806686956011,95.89057115237276,0.0,False,True
192.0,2.0,93.43199265547466,82.7746148359885,263.1622731707532,82.15244548132227,6.133885590515579,79.002039085638,7.128634965535615,43.68984243763023,81.74342673711323,1.0,True,False
173.0,2.0,80.94724482150714,91.27803299325738,250.3670742432686,87.80380272033254,6.071737320954825,74.89390284951557,6.768009613301797,48.92478708441056,57.696267690364834,1.0,False,True
184.0,1.0,75.72972746607255,82.08267536870139,255.4530484705324,91.20448891363368,5.889396847647119,77.29731688971867,7.185720607462532,42.07138711528104,65.94086352475557,1.0,False,True
177.0,3.0,65.26828280884773,83.68331645846712,228.8329259210841,80.45391900273681,5.71906013209443,75.79971222131246,6.013096265555854,76.04475377056329,75.30347571659621,1.0,False,False
181.0,1.0,86.9284763788643,72.85538470864444,230.4819790700668,81.30219851555438,5.795418415756298,64.18514440894756,8.453439416106072,52.41046507579932,76.84432886394484,0.0,False,False
183.0,3.5,66.13899963808211,85.71778140888271,290.98782273840544,77.81910626436468,6.0479758926185,70.71371815692724,8.79804529761859,55.63428902201078,95.2658674217237,0.0,True,False
177.0,3.0,81.20648903043545,86.6374619050309,220.0494228139009,76.94936198277358,5.901374630224012,78.20658794163752,6.925595806000068,59.80628492292549,72.2542192875054,1.0,False,False
188.0,1.0,71.03935979438516,82.27891087048907,218.4051871936521,79.31916130331228,5.709480741762275,69.19995009801944,7.568946990520181,39.86494647339448,64.65939369587909,1.0,True,False
171.0,3.0,68.12400890088996,68.52886800053648,267.41198821993663,76.70776490132587,5.9271946677284895,88.90951891898715,6.937121542190104,56.43321053246862,71.84645002801481,0.0,False,True
174.0,2.0,72.26629991824646,70.3482627665881,246.58881321803105,87.66368081835265,5.677999751320817,69.06758532526183,6.998206923530657,79.31189847697985,74.02434458344055,0.0,False,False
179.0,1.0,82.57418238527343,79.83303886303554,221.3302977667654,100.0,6.649456342472169,84.36914394198702,7.759184008374594,38.72320967632517,86.82085935028537,1.0,False,False
185.0,2.0,69.89044094189589,75.41062751037391,264.6205408305087,80.3675397128364,5.902132524481385,63.51758497721672,6.471177427026556,60.48341825151186,74.37863168659568,0.0,False,True
180.0,2.0,78.35218509266902,78.43898092617081,276.2183962712563,85.93716535616898,5.940794234363605,68.23517419381943,5.698028153332079,52.56674320033844,61.57785211985805,1.0,False,True
186.0,1.0,62.30253237330632,82.81136485108539,253.2558698712498,75.94557034481295,5.687463251085738,77.24068793589507,7.056480995431573,63.1239108345636,69.52769935250055,0.0,True,False
177.0,0.0,84.39087017971086,81.12060516082575,281.02697100507936,81.615478534655,5.623634557685102,74.13832971405593,7.160183693276916,42.329049542711296,93.68410108553532,0.0,False,False
188.0,1.0,71.18490077981586,85.58504982144879,204.4464783870523,84.41734225494841,6.54399569228764,73.45917423672984,8.846476207318632,50.906356189600416,70.32036723411683,1.0,True,False
172.0,0.0,87.38847714338745,77.57125307005279,221.8160926643182,82.6453579701525,6.1134721126002685,75.30439649586499,8.171617887525535,51.18269089904968,83.36744897128311,0.0,True,False
187.0,0.0,79.5749355014782,88.80228467051568,233.05891977819263,83.26223708168494,5.925043423953081,79.5637460097258,8.16436385766108,46.98575716602379,67.9378413518384,1.0,False,True
174.0,3.0,72.86554852180537,76.6008839767516,256.6721185244388,80.75160188528974,5.620558782379422,76.56172408012617,8.003951280356965,46.7364852018571,91.26679582438538,0.0,False,True
172.0,2.0,65.78039766474417,70.45350700499814,264.8017231956288,73.30856820439229,6.073778148741641,75.03012154336875,8.378541882229078,64.74079600948619,75.19548724058524,0.0,True,False
179.0,0.0,72.07275483107904,86.1847047487707,287.65237447312336,78.5457117632033,6.4361795389778855,79.65054307968744,7.387683942458109,40.48412927108919,89.48420456253186,0.0,False,True
179.0,0.0,65.05201249903493,88.89715757612423,230.60078463534188,92.46335415520488,6.025029327240351,72.30256726508937,7.615896460965145,47.24679700927823,71.10969053168036,1.0,True,False
180.0,3.5,68.48830738586544,62.67057527720985,248.65700200081267,73.55527672636079,6.126205767736729,78.62134217529528,7.011698033011887,48.47749049949825,76.35111667735302,0.0,False,True
170.0,1.0,73.85809190078018,86.28193921253003,233.77371366002333,68.48506107864773,6.330918020545595,81.42270433780153,7.572797967533535,80.42083141270717,70.15649852361796,1.0,False,True
178.0,0.0,74.88062933301173,74.96865560543667,270.03089825752727,80.04650115444291,5.671745932199137,66.37585740644464,6.624734389735486,61.02440596314684,73.36578366058357,1.0,False,False
183.0,2.0,61.22762649313951,77.03905195031166,237.93169414068575,92.5307320049649,5.716070868693506,57.83088091936375,7.377797493019196,59.47025735458661,63.55784361361974,0.0,False,False
173.0,1.0,79.00115165776576,87.71074453611722,252.99714748227257,90.40902160056824,6.543879761805871,87.9051325314961,6.978235391083192,40.740929729909936,90.39813962422964,0.0,True,False
167.0,3.0,66.7701016323022,72.49850373864835,275.0146015140677,76.38799733092627,5.806005041804946,69.38855223509348,7.001862667480136,63.206437940905104,84.31104540851976,1.0,False,False
